correct_preds,total_preds,total_correct,new_F,best_F
4998.0,5629.0,5939.0,0.8641078838174273,0.8641078838174273
5168.0,5761.0,5939.0,0.8834188034188033,0.8834188034188033
5240.0,5804.0,5939.0,0.8924465639104147,0.8924465639104147
5097.0,5557.0,5939.0,0.8867432150313151,0.8924465639104147
5173.0,5714.0,5939.0,0.8878400411911095,0.8924465639104147
5204.0,5791.0,5939.0,0.887297527706735,0.8924465639104147
5207.0,5681.0,5939.0,0.8962134251290877,0.8962134251290877
5278.0,5781.0,5939.0,0.9006825938566554,0.9006825938566554
5206.0,5676.0,5939.0,0.8964270340077486,0.9006825938566554
5308.0,5747.0,5939.0,0.9084374465172002,0.9084374465172002
5280.0,5770.0,5939.0,0.9018703561363054,0.9084374465172002
5387.0,5853.0,5939.0,0.9136702849389416,0.9136702849389416
5260.0,5721.0,5939.0,0.902229845626072,0.9136702849389416
5280.0,5807.0,5939.0,0.8990294568363698,0.9136702849389416
5289.0,5867.0,5939.0,0.8959850923259359,0.9136702849389416
5259.0,5800.0,5939.0,0.8959877331970355,0.9136702849389416
5313.0,5746.0,5939.0,0.9093709884467266,0.9136702849389416
5341.0,5818.0,5939.0,0.9085651101471464,0.9136702849389416
5352.0,5794.0,5939.0,0.9122986448478648,0.9136702849389416
5390.0,5804.0,5939.0,0.9179936983734992,0.9179936983734992
5350.0,5837.0,5939.0,0.9086277173913044,0.9179936983734992
5305.0,5726.0,5939.0,0.9095585083583368,0.9179936983734992
5352.0,5804.0,5939.0,0.9115217576428511,0.9179936983734992
5352.0,5752.0,5939.0,0.9155760841673084,0.9179936983734992
5389.0,5809.0,5939.0,0.9174327545114064,0.9179936983734992
5344.0,5815.0,5939.0,0.9093074697975156,0.9179936983734992
5367.0,5782.0,5939.0,0.9157921679037624,0.9179936983734992
5369.0,5790.0,5939.0,0.9155085685054142,0.9179936983734992
5392.0,5827.0,5939.0,0.9165391806901241,0.9179936983734992
5398.0,5793.0,5939.0,0.9202182066143879,0.9202182066143879
5357.0,5806.0,5939.0,0.9122179650915284,0.920218206614388
5379.0,5815.0,5939.0,0.9152628892291984,0.9202182066143879
5363.0,5834.0,5939.0,0.9110676972734224,0.920218206614388
5385.0,5805.0,5939.0,0.9170640326975475,0.9202182066143879
5410.0,5817.0,5939.0,0.9203810820006804,0.9203810820006804
5362.0,5790.0,5939.0,0.9143149458606872,0.9203810820006804
5366.0,5745.0,5939.0,0.9185210544334134,0.9203810820006804
5408.0,5827.0,5939.0,0.9192588815230324,0.9203810820006804
5382.0,5808.0,5939.0,0.9163190601855792,0.9203810820006804
5343.0,5758.0,5939.0,0.9135675814311364,0.9203810820006804
5375.0,5795.0,5939.0,0.9161411283449804,0.9203810820006804
5383.0,5816.0,5939.0,0.9158655891110166,0.9203810820006804
5345.0,5786.0,5939.0,0.911727078891258,0.9203810820006804
5361.0,5788.0,5939.0,0.9143003325658736,0.9203810820006804
5393.0,5801.0,5939.0,0.9187393526405452,0.9203810820006804
5408.0,5828.0,5939.0,0.9191807597518484,0.9203810820006804
5401.0,5807.0,5939.0,0.9196322152222032,0.9203810820006804
5390.0,5823.0,5939.0,0.9165107974834212,0.9203810820006804
5421.0,5836.0,5939.0,0.9207643312101911,0.9207643312101911
