correct_preds,total_preds,total_correct,new_F,best_F
4531.0,5267.0,5634.0,0.8312998807448858,0.8312998807448858
4593.0,5391.0,5634.0,0.8331972789115647,0.8331972789115647
4699.0,5432.0,5634.0,0.8492680281944696,0.8492680281944696
4507.0,5180.0,5634.0,0.8335491030146107,0.8492680281944696
4629.0,5379.0,5634.0,0.8406428766003814,0.8492680281944696
4612.0,5476.0,5634.0,0.8302430243024302,0.8492680281944696
4651.0,5353.0,5634.0,0.8466369345590244,0.8492680281944696
4678.0,5445.0,5634.0,0.8444805487859915,0.8492680281944696
4605.0,5320.0,5634.0,0.8407887529669528,0.8492680281944696
4720.0,5379.0,5634.0,0.8571688005084901,0.8571688005084901
4664.0,5412.0,5634.0,0.8444685859134529,0.8571688005084901
4771.0,5513.0,5634.0,0.8560150713196375,0.8571688005084901
4631.0,5338.0,5634.0,0.8441487422530075,0.8571688005084901
4683.0,5430.0,5634.0,0.8465292841648591,0.8571688005084901
4705.0,5524.0,5634.0,0.843341100555655,0.8571688005084901
4719.0,5488.0,5634.0,0.8485883833842834,0.8571688005084901
4741.0,5406.0,5634.0,0.8588768115942029,0.8588768115942029
4740.0,5444.0,5634.0,0.8557501354035025,0.8588768115942029
4803.0,5470.0,5634.0,0.8650936599423631,0.8650936599423631
4829.0,5439.0,5634.0,0.8722116860832656,0.8722116860832656
4809.0,5488.0,5634.0,0.8647725229275308,0.8722116860832656
4738.0,5364.0,5634.0,0.8616112020367339,0.8722116860832656
4809.0,5473.0,5634.0,0.8659403979472404,0.8722116860832656
4773.0,5413.0,5634.0,0.8641260070607406,0.8722116860832656
4832.0,5458.0,5634.0,0.871258564731338,0.8722116860832656
4743.0,5466.0,5634.0,0.8545945945945945,0.8722116860832656
4798.0,5434.0,5634.0,0.8670039754246476,0.8722116860832656
4815.0,5461.0,5634.0,0.8679585398828302,0.8722116860832656
4807.0,5506.0,5634.0,0.8630161579892281,0.8722116860832656
4791.0,5441.0,5634.0,0.8651918735891648,0.8722116860832656
4776.0,5479.0,5634.0,0.859533879240529,0.8722116860832656
4794.0,5507.0,5634.0,0.8606049726236423,0.8722116860832656
4814.0,5524.0,5634.0,0.8628786520881877,0.8722116860832656
4799.0,5475.0,5634.0,0.863984156989828,0.8722116860832656
4817.0,5471.0,5634.0,0.8675371454299864,0.8722116860832656
4748.0,5431.0,5634.0,0.8582015363759603,0.8722116860832656
4776.0,5391.0,5634.0,0.8663945578231292,0.8722116860832656
4834.0,5512.0,5634.0,0.8673963753813028,0.8722116860832656
4811.0,5487.0,5634.0,0.8652099631328118,0.8722116860832656
4780.0,5420.0,5634.0,0.8648453048670165,0.8722116860832656
4793.0,5435.0,5634.0,0.8660222242298311,0.8722116860832656
4828.0,5460.0,5634.0,0.8703803857941229,0.8722116860832656
4790.0,5440.0,5634.0,0.8650893985912949,0.8722116860832656
4805.0,5437.0,5634.0,0.8680336013006956,0.8722116860832656
4808.0,5456.0,5634.0,0.8670874661857529,0.8722116860832656
4871.0,5477.0,5634.0,0.8767887678876788,0.8767887678876788
4832.0,5445.0,5634.0,0.8722808917772362,0.8767887678876788
4812.0,5472.0,5634.0,0.8665586169638034,0.8767887678876788
4839.0,5498.0,5634.0,0.8693855551563061,0.8767887678876788
