correct_preds,total_preds,total_correct,new_F,best_F
4229.0,5221.0,5634.0,0.77918010133579,0.77918010133579
4208.0,5380.0,5634.0,0.7641183947702923,0.77918010133579
4582.0,5473.0,5634.0,0.8250652741514359,0.8250652741514359
4529.0,5425.0,5634.0,0.8190613979564156,0.8250652741514359
4596.0,5340.0,5634.0,0.8376161837069437,0.8376161837069437
4729.0,5557.0,5634.0,0.8451434188186936,0.8451434188186936
4764.0,5503.0,5634.0,0.8555266229684835,0.8555266229684835
4655.0,5432.0,5634.0,0.8413157419121634,0.8555266229684835
4689.0,5452.0,5634.0,0.8459318058812917,0.8555266229684835
4726.0,5495.0,5634.0,0.8493126067032077,0.8555266229684835
4733.0,5478.0,5634.0,0.8518718502519799,0.8555266229684835
4701.0,5407.0,5634.0,0.8515533013314012,0.8555266229684835
4670.0,5349.0,5634.0,0.8504051716288811,0.8555266229684835
4744.0,5478.0,5634.0,0.8538516918646508,0.8555266229684835
4718.0,5456.0,5634.0,0.8508566275924255,0.8555266229684835
4703.0,5438.0,5634.0,0.8495303468208091,0.8555266229684835
4770.0,5463.0,5634.0,0.8596918085969181,0.8596918085969181
4690.0,5271.0,5634.0,0.8601558917927556,0.8601558917927556
4720.0,5415.0,5634.0,0.8543759616254865,0.8601558917927556
4836.0,5493.0,5634.0,0.8692369911027231,0.8692369911027231
4746.0,5459.0,5634.0,0.8556747498422428,0.8692369911027231
4798.0,5493.0,5634.0,0.8624067583355799,0.8692369911027231
4832.0,5446.0,5634.0,0.8722021660649821,0.8722021660649821
4810.0,5458.0,5634.0,0.867291741795889,0.8722021660649821
4804.0,5413.0,5634.0,0.8697383905132615,0.8722021660649821
4741.0,5443.0,5634.0,0.8560079443892751,0.8722021660649821
4817.0,5498.0,5634.0,0.8654329859863457,0.8722021660649821
4773.0,5499.0,5634.0,0.8574508218808947,0.8722021660649821
4789.0,5428.0,5634.0,0.8658470439341891,0.8722021660649821
4801.0,5485.0,5634.0,0.8635668675240579,0.8722021660649821
4830.0,5492.0,5634.0,0.8682365630055725,0.8722021660649821
4846.0,5531.0,5634.0,0.8680698611733094,0.8722021660649821
4801.0,5490.0,5634.0,0.8631787126932758,0.8722021660649821
4808.0,5448.0,5634.0,0.8677134091319256,0.8722021660649821
4787.0,5420.0,5634.0,0.8661118147277004,0.8722021660649821
4799.0,5423.0,5634.0,0.8680473907931627,0.8722021660649821
4823.0,5487.0,5634.0,0.8673680424422263,0.8722021660649821
4812.0,5498.0,5634.0,0.8645346748113547,0.8722021660649821
4779.0,5465.0,5634.0,0.8611586629426075,0.8722021660649821
4805.0,5499.0,5634.0,0.8631994969909279,0.8722021660649821
4827.0,5483.0,5634.0,0.8683997481334894,0.8722021660649821
4838.0,5451.0,5634.0,0.8728912945421741,0.8728912945421741
4767.0,5427.0,5634.0,0.8619473826959587,0.8728912945421741
4848.0,5480.0,5634.0,0.8724131725751304,0.8728912945421741
4828.0,5445.0,5634.0,0.8715588049462949,0.8728912945421741
4830.0,5495.0,5634.0,0.8680025159493214,0.8728912945421741
4799.0,5415.0,5634.0,0.8686758982713368,0.8728912945421741
4828.0,5452.0,5634.0,0.8710084791629081,0.8728912945421741
4832.0,5490.0,5634.0,0.868752247393024,0.8728912945421741
