correct_preds,total_preds,total_correct,new_F,best_F
22781.0,23304.0,23451.0,0.9744840124050904,0.9744840124050904
22933.0,23393.0,23451.0,0.9791221928101784,0.9791221928101784
22956.0,23302.0,23451.0,0.9820118495069836,0.9820118495069836
23055.0,23419.0,23451.0,0.9837849370599532,0.9837849370599532
23188.0,23391.0,23451.0,0.9900516630374452,0.9900516630374452
23103.0,23270.0,23451.0,0.9889771194965858,0.9900516630374452
23240.0,23427.0,23451.0,0.9915098767012244,0.9915098767012244
23275.0,23428.0,23451.0,0.9929819322084515,0.9929819322084515
23274.0,23404.0,23451.0,0.9934478710916658,0.9934478710916658
23288.0,23398.0,23451.0,0.9941727678285556,0.9941727678285556
23361.0,23469.0,23451.0,0.9957800511508952,0.9957800511508952
23350.0,23442.0,23451.0,0.9958842471157744,0.9958842471157744
23355.0,23419.0,23451.0,0.9965863025389374,0.9965863025389374
23376.0,23452.0,23451.0,0.996780589727736,0.996780589727736
23394.0,23443.0,23451.0,0.997739582889069,0.997739582889069
23392.0,23436.0,23451.0,0.9978032290400324,0.9978032290400324
23393.0,23443.0,23451.0,0.9976969335096172,0.9978032290400324
23420.0,23448.0,23451.0,0.9987419774408836,0.9987419774408836
23403.0,23442.0,23451.0,0.9981447124304268,0.9987419774408836
23420.0,23449.0,23451.0,0.998720682302772,0.9987419774408836
23412.0,23444.0,23451.0,0.9984859793154921,0.9987419774408836
23413.0,23439.0,23451.0,0.998635103433568,0.9987419774408836
23419.0,23438.0,23451.0,0.9989123248523109,0.9989123248523109
23413.0,23440.0,23451.0,0.9986138064873856,0.9989123248523109
23427.0,23440.0,23451.0,0.9992109360005118,0.9992109360005118
23427.0,23437.0,23451.0,0.9992748677700052,0.9992748677700052
23425.0,23443.0,23451.0,0.9990617136520664,0.9992748677700052
23426.0,23443.0,23451.0,0.9991043630315178,0.9992748677700052
23430.0,23447.0,23451.0,0.9991897309053692,0.9992748677700052
23434.0,23445.0,23451.0,0.9994029341521664,0.9994029341521664
23432.0,23451.0,23451.0,0.9991898000085284,0.9994029341521664
23434.0,23445.0,23451.0,0.9994029341521664,0.9994029341521664
23436.0,23449.0,23451.0,0.9994029850746268,0.9994029850746268
23436.0,23446.0,23451.0,0.9994669168603536,0.9994669168603536
23438.0,23447.0,23451.0,0.9995308968399504,0.9995308968399504
23435.0,23446.0,23451.0,0.999424270209182,0.9995308968399504
23436.0,23446.0,23451.0,0.9994669168603536,0.9995308968399504
23436.0,23447.0,23451.0,0.9994456053563052,0.9995308968399504
23434.0,23448.0,23451.0,0.9993390050960576,0.9995308968399504
23438.0,23445.0,23451.0,0.9995735243944046,0.9995735243944046
23438.0,23451.0,23451.0,0.999445652637414,0.9995735243944046
23438.0,23445.0,23451.0,0.9995735243944046,0.9995735243944046
23436.0,23449.0,23451.0,0.9994029850746268,0.9995735243944046
23439.0,23445.0,23451.0,0.9996161719549641,0.9996161719549641
23441.0,23448.0,23451.0,0.9996375189236444,0.9996375189236444
23438.0,23445.0,23451.0,0.9995735243944046,0.9996375189236444
23436.0,23443.0,23451.0,0.9995308568260332,0.9996375189236444
23438.0,23445.0,23451.0,0.9995735243944046,0.9996375189236444
23441.0,23447.0,23451.0,0.9996588340654184,0.9996588340654184
