correct_preds,total_preds,total_correct,new_F,best_F
5078.0,5499.0,5939.0,0.8879174680888267,0.8879174680888267
5095.0,5606.0,5939.0,0.8826331745344306,0.8879174680888267
5206.0,5682.0,5939.0,0.8959642027364255,0.8959642027364255
5283.0,5778.0,5939.0,0.9017666638217976,0.9017666638217976
5316.0,5701.0,5939.0,0.9134020618556701,0.9134020618556701
5316.0,5734.0,5939.0,0.9108198406579284,0.91340206185567
5329.0,5852.0,5939.0,0.9039097616826391,0.9134020618556701
5348.0,5794.0,5939.0,0.9116168072956616,0.91340206185567
5277.0,5770.0,5939.0,0.9013579297975916,0.9134020618556701
5269.0,5657.0,5939.0,0.9087616419454984,0.91340206185567
5346.0,5847.0,5939.0,0.9071780078058712,0.9134020618556701
5325.0,5794.0,5939.0,0.9076962413704937,0.91340206185567
5317.0,5764.0,5939.0,0.9086559001965308,0.9134020618556701
5296.0,5745.0,5939.0,0.9065388565559742,0.91340206185567
5390.0,5840.0,5939.0,0.9151880465234742,0.9151880465234742
5311.0,5738.0,5939.0,0.9096514515714652,0.9151880465234742
5331.0,5728.0,5939.0,0.9138596040113138,0.9151880465234742
5367.0,5790.0,5939.0,0.9151675334640634,0.9151880465234742
5384.0,5805.0,5939.0,0.9168937329700272,0.9168937329700272
5372.0,5767.0,5939.0,0.9178199214078248,0.9178199214078248
5346.0,5768.0,5939.0,0.9132997352011618,0.9178199214078248
5323.0,5741.0,5939.0,0.911472602739726,0.9178199214078248
5353.0,5781.0,5939.0,0.913481228668942,0.9178199214078248
5348.0,5792.0,5939.0,0.9117722274315916,0.9178199214078248
5365.0,5780.0,5939.0,0.9156071337144808,0.9178199214078248
5416.0,5842.0,5939.0,0.91944656650539,0.91944656650539
5358.0,5828.0,5939.0,0.9106824169286992,0.9194465665053899
5380.0,5831.0,5939.0,0.9141886151231944,0.91944656650539
5348.0,5811.0,5939.0,0.9102978723404256,0.9194465665053899
5384.0,5825.0,5939.0,0.9153349200952058,0.91944656650539
5348.0,5753.0,5939.0,0.9148135477249402,0.9194465665053899
5369.0,5799.0,5939.0,0.9148066110069858,0.91944656650539
5367.0,5791.0,5939.0,0.9150895140664961,0.9194465665053899
5423.0,5866.0,5939.0,0.9187632359169844,0.91944656650539
5409.0,5837.0,5939.0,0.9186480978260868,0.9194465665053899
5379.0,5805.0,5939.0,0.916042234332425,0.91944656650539
5377.0,5805.0,5939.0,0.9157016348773842,0.9194465665053899
5366.0,5780.0,5939.0,0.9157777967403362,0.91944656650539
5366.0,5743.0,5939.0,0.9186783085088168,0.9194465665053899
5397.0,5800.0,5939.0,0.9194991055456172,0.9194991055456172
5419.0,5822.0,5939.0,0.9215202788878496,0.9215202788878496
5373.0,5755.0,5939.0,0.9189327860441252,0.9215202788878496
5408.0,5833.0,5939.0,0.9187903499830106,0.9215202788878496
5349.0,5728.0,5939.0,0.9169452301362818,0.9215202788878496
5373.0,5792.0,5939.0,0.9160344386667802,0.9215202788878496
5378.0,5783.0,5939.0,0.9175908548029348,0.9215202788878496
5388.0,5774.0,5939.0,0.9200034150089644,0.9215202788878496
5375.0,5782.0,5939.0,0.9171572391434176,0.9215202788878496
5393.0,5801.0,5939.0,0.9187393526405452,0.9215202788878497
