correct_preds,total_preds,total_correct,new_F,best_F
22657.0,23458.0,23451.0,0.9659979961201476,0.9659979961201476
22941.0,23441.0,23451.0,0.9784611447581678,0.9784611447581678
22982.0,23408.0,23451.0,0.9809001472502612,0.9809001472502612
23024.0,23450.0,23451.0,0.98181275452549,0.98181275452549
23116.0,23400.0,23451.0,0.9867879020725278,0.9867879020725278
23194.0,23499.0,23451.0,0.9880298189563368,0.9880298189563368
23240.0,23468.0,23451.0,0.9906434493488778,0.9906434493488778
23264.0,23449.0,23451.0,0.9920682302771856,0.9920682302771856
23297.0,23448.0,23451.0,0.993496663041856,0.993496663041856
23305.0,23431.0,23451.0,0.9941981997355064,0.9941981997355064
23335.0,23477.0,23451.0,0.9945022161609274,0.9945022161609274
23342.0,23440.0,23451.0,0.9955855068136744,0.9955855068136744
23370.0,23461.0,23451.0,0.9963335607094134,0.9963335607094134
23350.0,23439.0,23451.0,0.9959479633184048,0.9963335607094134
23370.0,23454.0,23451.0,0.9964822513591302,0.9964822513591302
23402.0,23448.0,23451.0,0.9979743704556601,0.9979743704556601
23395.0,23438.0,23451.0,0.997888630595662,0.99797437045566
23415.0,23455.0,23451.0,0.9983797381998041,0.9983797381998041
23406.0,23443.0,23451.0,0.9982513754424874,0.998379738199804
23418.0,23454.0,23451.0,0.9985289414774544,0.9985289414774544
23410.0,23445.0,23451.0,0.9983793926987377,0.9985289414774544
23423.0,23454.0,23451.0,0.9987421383647801,0.9987421383647801
23417.0,23451.0,23451.0,0.9985501684363141,0.99874213836478
23420.0,23448.0,23451.0,0.9987419774408836,0.9987421383647801
23425.0,23447.0,23451.0,0.9989765021962558,0.9989765021962558
23433.0,23454.0,23451.0,0.9991685321394308,0.9991685321394308
23426.0,23447.0,23451.0,0.9990191479380784,0.9991685321394308
23429.0,23441.0,23451.0,0.9992749296255226,0.9992749296255226
23432.0,23443.0,23451.0,0.999360259308227,0.999360259308227
23429.0,23442.0,23451.0,0.9992536199432752,0.999360259308227
23436.0,23451.0,23451.0,0.9993603684277856,0.9993603684277856
23433.0,23445.0,23451.0,0.9993602865916068,0.9993603684277856
23439.0,23452.0,23451.0,0.9994669850542608,0.9994669850542608
23435.0,23446.0,23451.0,0.999424270209182,0.9994669850542608
23438.0,23454.0,23451.0,0.999381729026756,0.9994669850542608
23432.0,23444.0,23451.0,0.9993389487152148,0.9994669850542608
23441.0,23448.0,23451.0,0.9996375189236444,0.9996375189236444
23435.0,23445.0,23451.0,0.9994455817127259,0.9996375189236444
23437.0,23448.0,23451.0,0.9994669395935948,0.9996375189236444
23438.0,23448.0,23451.0,0.9995095844261072,0.9996375189236444
23437.0,23449.0,23451.0,0.9994456289978676,0.9996375189236444
23432.0,23442.0,23451.0,0.9993815708101422,0.9996375189236444
23440.0,23448.0,23451.0,0.999594874091132,0.9996375189236444
23439.0,23455.0,23451.0,0.999403061442033,0.9996375189236444
23442.0,23450.0,23451.0,0.9996375343809301,0.9996375343809301
23441.0,23454.0,23451.0,0.9995096471591516,0.99963753438093
23442.0,23448.0,23451.0,0.9996801637561568,0.9996801637561568
23442.0,23452.0,23451.0,0.9995949086412385,0.9996801637561568
23436.0,23444.0,23451.0,0.9995095425951595,0.9996801637561569
