correct_preds,total_preds,total_correct,new_F,best_F
5176.0,5776.0,5939.0,0.8836534357661118,0.8836534357661118
5231.0,5823.0,5939.0,0.8894745791532053,0.8894745791532053
5212.0,5657.0,5939.0,0.8989306657468092,0.8989306657468092
5326.0,5828.0,5939.0,0.9052434775218832,0.9052434775218832
5150.0,5689.0,5939.0,0.8857929136566908,0.9052434775218832
5335.0,5895.0,5939.0,0.9016393442622952,0.9052434775218832
5301.0,5800.0,5939.0,0.9031433682596476,0.9052434775218832
5329.0,5799.0,5939.0,0.9079911398875448,0.9079911398875448
5307.0,5750.0,5939.0,0.9080331936008214,0.9080331936008214
5273.0,5711.0,5939.0,0.905236051502146,0.9080331936008214
5271.0,5791.0,5939.0,0.8987212276214834,0.9080331936008214
5340.0,5738.0,5939.0,0.9146184807741712,0.9146184807741712
5322.0,5779.0,5939.0,0.9083461341525858,0.9146184807741712
5289.0,5680.0,5939.0,0.9104053705138136,0.9146184807741712
5363.0,5804.0,5939.0,0.9133952141701438,0.9146184807741712
5337.0,5750.0,5939.0,0.9131662246556592,0.9146184807741712
5347.0,5788.0,5939.0,0.9119126801398484,0.9146184807741712
5339.0,5767.0,5939.0,0.9121817871177176,0.9146184807741712
5344.0,5769.0,5939.0,0.9128800819952172,0.9146184807741712
5324.0,5785.0,5939.0,0.9082224496758784,0.9146184807741712
5281.0,5762.0,5939.0,0.9026578924878216,0.9146184807741712
5325.0,5753.0,5939.0,0.910879233664044,0.9146184807741712
5303.0,5762.0,5939.0,0.9064182548500128,0.9146184807741712
5399.0,5843.0,5939.0,0.9164827703276184,0.9164827703276184
5402.0,5827.0,5939.0,0.9182389937106916,0.9182389937106916
5370.0,5797.0,5939.0,0.9151329243353784,0.9182389937106916
5368.0,5750.0,5939.0,0.9184703567456584,0.9184703567456584
5371.0,5795.0,5939.0,0.9154593489006306,0.9184703567456584
5327.0,5731.0,5939.0,0.9129391602399316,0.9184703567456584
5350.0,5722.0,5939.0,0.9175885430066032,0.9184703567456584
5425.0,5854.0,5939.0,0.9200373102688036,0.9200373102688036
5436.0,5849.0,5939.0,0.9222938581608416,0.9222938581608416
5411.0,5834.0,5939.0,0.9192219485262888,0.9222938581608416
5367.0,5811.0,5939.0,0.9135319148936172,0.9222938581608416
5374.0,5803.0,5939.0,0.915346618974621,0.9222938581608416
5369.0,5803.0,5939.0,0.9144949753023334,0.9222938581608416
5380.0,5806.0,5939.0,0.9161345253299276,0.9222938581608416
5391.0,5803.0,5939.0,0.9182422074603986,0.9222938581608416
5357.0,5798.0,5939.0,0.9128397375820057,0.9222938581608416
5413.0,5815.0,5939.0,0.9210481538199764,0.9222938581608416
5385.0,5820.0,5939.0,0.9158942086912152,0.9222938581608416
5362.0,5759.0,5939.0,0.9167379039151992,0.9222938581608416
5434.0,5799.0,5939.0,0.9258817515760775,0.9258817515760775
5436.0,5842.0,5939.0,0.9228418640183346,0.9258817515760775
5349.0,5768.0,5939.0,0.9138122490817461,0.9258817515760775
5374.0,5783.0,5939.0,0.9169083774099984,0.9258817515760775
5364.0,5749.0,5939.0,0.9178644763860372,0.9258817515760775
5369.0,5767.0,5939.0,0.9173073637450878,0.9258817515760775
5371.0,5741.0,5939.0,0.9196917808219178,0.9258817515760777
