correct_preds,total_preds,total_correct,new_F,best_F
22469.0,23446.0,23451.0,0.9582276051773032,0.9582276051773032
22680.0,23502.0,23451.0,0.9660724554341577,0.9660724554341577
22842.0,23448.0,23451.0,0.9740932642487048,0.9740932642487048
22955.0,23369.0,23451.0,0.980563861597608,0.980563861597608
23076.0,23452.0,23451.0,0.983988231029998,0.983988231029998
23116.0,23449.0,23451.0,0.9857569296375268,0.9857569296375268
23144.0,23456.0,23451.0,0.9868036753576224,0.9868036753576224
23203.0,23465.0,23451.0,0.9891295080569528,0.9891295080569528
23247.0,23422.0,23451.0,0.9919143216777248,0.9919143216777248
23272.0,23439.0,23451.0,0.9926210279377266,0.9926210279377266
23261.0,23422.0,23451.0,0.9925116804983678,0.9926210279377266
23326.0,23441.0,23451.0,0.9948818561801586,0.9948818561801586
23326.0,23453.0,23451.0,0.9946273238956164,0.9948818561801586
23331.0,23433.0,23451.0,0.9952649091374456,0.9952649091374456
23347.0,23436.0,23451.0,0.9958837204342356,0.9958837204342356
23367.0,23451.0,23451.0,0.9964180631955992,0.9964180631955992
23383.0,23446.0,23451.0,0.9972066443482526,0.9972066443482526
23374.0,23443.0,23451.0,0.9968865953000384,0.9972066443482526
23384.0,23435.0,23451.0,0.9974832572622956,0.9974832572622956
23396.0,23438.0,23451.0,0.9979312845230224,0.9979312845230224
23399.0,23446.0,23451.0,0.997888990767,0.9979312845230224
23415.0,23452.0,23451.0,0.998443596358442,0.998443596358442
23414.0,23455.0,23451.0,0.9983370997313776,0.998443596358442
23421.0,23438.0,23451.0,0.9989976327070316,0.9989976327070316
23423.0,23449.0,23451.0,0.9988486140724946,0.9989976327070316
23416.0,23436.0,23451.0,0.998826966963124,0.9989976327070316
23419.0,23439.0,23451.0,0.9988910215397738,0.9989976327070316
23426.0,23445.0,23451.0,0.9990617536676905,0.9990617536676905
23427.0,23445.0,23451.0,0.9991044012282496,0.9991044012282496
23430.0,23444.0,23451.0,0.9992536517752426,0.9992536517752426
23423.0,23445.0,23451.0,0.9989338109860116,0.9992536517752426
23427.0,23445.0,23451.0,0.9991044012282496,0.9992536517752426
23429.0,23443.0,23451.0,0.9992323111698724,0.9992536517752426
23433.0,23446.0,23451.0,0.9993389769068384,0.9993389769068384
23429.0,23444.0,23451.0,0.9992110033052564,0.9993389769068384
23433.0,23446.0,23451.0,0.9993389769068384,0.9993389769068384
23432.0,23446.0,23451.0,0.9992963302556666,0.9993389769068384
23436.0,23453.0,23451.0,0.9993177554153164,0.9993389769068384
23434.0,23443.0,23451.0,0.9994455580671302,0.9994455580671302
23432.0,23443.0,23451.0,0.999360259308227,0.9994455580671302
23436.0,23446.0,23451.0,0.9994669168603536,0.9994669168603536
23437.0,23449.0,23451.0,0.9994456289978676,0.9994669168603536
23438.0,23446.0,23451.0,0.9995522101626968,0.9995522101626968
23436.0,23445.0,23451.0,0.9994882292732856,0.9995522101626968
23439.0,23447.0,23451.0,0.9995735425817732,0.9995735425817732
23438.0,23446.0,23451.0,0.9995522101626968,0.9995735425817732
23439.0,23447.0,23451.0,0.9995735425817732,0.9995735425817732
23437.0,23446.0,23451.0,0.9995095635115252,0.9995735425817732
23438.0,23448.0,23451.0,0.9995095844261072,0.9995735425817732
