correct_preds,total_preds,total_correct,new_F,best_F
22364.0,23402.0,23451.0,0.9546453802317888,0.9546453802317888
22522.0,23331.0,23451.0,0.9628489590013252,0.9628489590013252
22757.0,23341.0,23451.0,0.9726876389126344,0.9726876389126344
22822.0,23262.0,23451.0,0.977115578104596,0.977115578104596
22956.0,23413.0,23451.0,0.9796858996244452,0.9796858996244452
23064.0,23407.0,23451.0,0.9844210166887192,0.9844210166887192
23113.0,23396.0,23451.0,0.9867440817981942,0.9867440817981942
23140.0,23380.0,23451.0,0.9882342892528452,0.9882342892528452
23153.0,23407.0,23451.0,0.9882197276879082,0.9882342892528452
23210.0,23420.0,23451.0,0.9903778455761558,0.9903778455761558
23229.0,23403.0,23451.0,0.9915482135996926,0.9915482135996926
23258.0,23407.0,23451.0,0.9927013530240301,0.9927013530240301
23288.0,23441.0,23451.0,0.9932611106372088,0.9932611106372088
23311.0,23432.0,23451.0,0.994432950109848,0.994432950109848
23327.0,23429.0,23451.0,0.995179180887372,0.995179180887372
23332.0,23420.0,23451.0,0.9955836231358408,0.9955836231358408
23343.0,23448.0,23451.0,0.9954583253374272,0.9955836231358408
23371.0,23427.0,23451.0,0.9970988523401167,0.9970988523401167
23376.0,23450.0,23451.0,0.9968230954563868,0.9970988523401167
23394.0,23446.0,23451.0,0.9976757575111416,0.9976757575111416
23392.0,23437.0,23451.0,0.9977819484729566,0.9977819484729566
23395.0,23448.0,23451.0,0.9976758566280732,0.9977819484729566
23400.0,23446.0,23451.0,0.9979316374181716,0.9979316374181716
23408.0,23450.0,23451.0,0.9981876719046502,0.9981876719046502
23422.0,23447.0,23451.0,0.9988485649707878,0.9988485649707878
23422.0,23442.0,23451.0,0.9989550679205852,0.9989550679205852
23423.0,23445.0,23451.0,0.9989338109860116,0.9989550679205852
23417.0,23440.0,23451.0,0.9987844149197074,0.9989550679205852
23419.0,23447.0,23451.0,0.9987206277453196,0.9989550679205852
23432.0,23449.0,23451.0,0.9992324093816632,0.9992324093816632
23427.0,23449.0,23451.0,0.9990191897654584,0.9992324093816632
23432.0,23442.0,23451.0,0.9993815708101422,0.9993815708101422
23432.0,23445.0,23451.0,0.9993176390310474,0.9993815708101422
23433.0,23446.0,23451.0,0.9993389769068384,0.9993815708101422
23430.0,23444.0,23451.0,0.9992536517752426,0.9993815708101422
23432.0,23444.0,23451.0,0.9993389487152148,0.9993815708101422
23433.0,23441.0,23451.0,0.9994455344195172,0.9994455344195172
23437.0,23444.0,23451.0,0.9995521910651456,0.9995521910651456
23435.0,23445.0,23451.0,0.999445581712726,0.9995521910651456
23438.0,23448.0,23451.0,0.9995095844261072,0.9995521910651456
23437.0,23446.0,23451.0,0.9995095635115252,0.9995521910651456
23437.0,23446.0,23451.0,0.9995095635115252,0.9995521910651456
23440.0,23448.0,23451.0,0.999594874091132,0.999594874091132
23438.0,23445.0,23451.0,0.9995735243944046,0.9995948740911321
23437.0,23445.0,23451.0,0.9995308768338452,0.999594874091132
23435.0,23446.0,23451.0,0.999424270209182,0.9995948740911321
23442.0,23451.0,23451.0,0.9996162210566714,0.9996162210566714
23437.0,23447.0,23451.0,0.9994882510981278,0.9996162210566714
23440.0,23446.0,23451.0,0.9996375034650403,0.9996375034650403
