correct_preds,total_preds,total_correct,new_F,best_F
5182.0,5739.0,5939.0,0.8874807330022264,0.8874807330022264
5167.0,5598.0,5939.0,0.8957267920603278,0.8957267920603278
5235.0,5726.0,5939.0,0.8975567938276896,0.8975567938276896
5250.0,5699.0,5939.0,0.9022168757518474,0.9022168757518474
5278.0,5746.0,5939.0,0.9033804022250748,0.9033804022250748
5306.0,5760.0,5939.0,0.9070860757329688,0.9070860757329688
5217.0,5651.0,5939.0,0.9002588438308887,0.9070860757329688
5215.0,5575.0,5939.0,0.9058537432690638,0.9070860757329688
5312.0,5754.0,5939.0,0.9085777815787224,0.9085777815787224
5282.0,5768.0,5939.0,0.9023661057486974,0.9085777815787224
5273.0,5682.0,5939.0,0.9074950520609242,0.9085777815787224
5326.0,5758.0,5939.0,0.9106608532102248,0.9106608532102248
5363.0,5762.0,5939.0,0.91667378856508,0.91667378856508
5398.0,5775.0,5939.0,0.9216322349325592,0.9216322349325592
5336.0,5754.0,5939.0,0.9126828016762164,0.9216322349325592
5321.0,5727.0,5939.0,0.9122235556317504,0.9216322349325592
5372.0,5801.0,5939.0,0.9151618398637141,0.9216322349325592
5352.0,5762.0,5939.0,0.9147936073839844,0.9216322349325592
5359.0,5762.0,5939.0,0.9159900863174087,0.9216322349325592
5349.0,5795.0,5939.0,0.911709561956707,0.9216322349325592
5321.0,5722.0,5939.0,0.9126146985678758,0.9216322349325592
5396.0,5813.0,5939.0,0.9183117767188564,0.9216322349325592
5375.0,5785.0,5939.0,0.916922552030024,0.9216322349325592
5394.0,5822.0,5939.0,0.9172689397160104,0.9216322349325592
5368.0,5767.0,5939.0,0.9171365111908424,0.9216322349325592
5410.0,5826.0,5939.0,0.9196770080747982,0.9216322349325592
5409.0,5816.0,5939.0,0.9202892386218632,0.9216322349325592
5370.0,5770.0,5939.0,0.9172431462977196,0.9216322349325592
5371.0,5790.0,5939.0,0.9158496035467644,0.9216322349325592
5409.0,5814.0,5939.0,0.9204458436143964,0.9216322349325592
5410.0,5792.0,5939.0,0.9223425112948598,0.9223425112948598
5393.0,5823.0,5939.0,0.9170209148104064,0.9223425112948598
5400.0,5807.0,5939.0,0.9194619444917421,0.9223425112948598
5385.0,5785.0,5939.0,0.9186284544524052,0.9223425112948598
5406.0,5822.0,5939.0,0.9193095825184932,0.9223425112948598
5385.0,5799.0,5939.0,0.9175327994547624,0.9223425112948598
5407.0,5809.0,5939.0,0.9204971058903644,0.9223425112948598
5395.0,5800.0,5939.0,0.919158361018826,0.9223425112948598
5412.0,5800.0,5939.0,0.9220546894965501,0.9223425112948598
5432.0,5816.0,5939.0,0.9242024670353042,0.9242024670353042
5416.0,5795.0,5939.0,0.9231293676495654,0.9242024670353042
5396.0,5784.0,5939.0,0.9205834683954618,0.9242024670353042
5382.0,5791.0,5939.0,0.9176470588235296,0.9242024670353042
5368.0,5759.0,5939.0,0.9177637202940672,0.9242024670353042
5378.0,5805.0,5939.0,0.9158719346049046,0.9242024670353042
5415.0,5804.0,5939.0,0.9222515541173466,0.9242024670353042
5389.0,5816.0,5939.0,0.9168864313058274,0.9242024670353042
5363.0,5771.0,5939.0,0.9159692570452604,0.9242024670353042
5407.0,5811.0,5939.0,0.9203404255319149,0.9242024670353042
