correct_preds,total_preds,total_correct,new_F,best_F
4639.0,5619.0,5634.0,0.8244912467786368,0.8244912467786368
4404.0,5216.0,5634.0,0.8117972350230416,0.8244912467786368
4584.0,5570.0,5634.0,0.8182791860049982,0.8244912467786368
4629.0,5476.0,5634.0,0.8333033303330333,0.8333033303330333
4598.0,5342.0,5634.0,0.8378279883381924,0.8378279883381924
4638.0,5354.0,5634.0,0.8441936658172552,0.8441936658172552
4525.0,5486.0,5634.0,0.8138489208633093,0.8441936658172552
4600.0,5446.0,5634.0,0.8303249097472923,0.8441936658172552
4742.0,5549.0,5634.0,0.8480729678977018,0.8480729678977018
4644.0,5475.0,5634.0,0.8360788549824468,0.8480729678977018
4692.0,5413.0,5634.0,0.8494613922331855,0.8494613922331855
4707.0,5485.0,5634.0,0.8466588722007375,0.8494613922331855
4669.0,5446.0,5634.0,0.8427797833935017,0.8494613922331855
4680.0,5361.0,5634.0,0.8512960436562074,0.8512960436562074
4676.0,5434.0,5634.0,0.8449584387423201,0.8512960436562074
4568.0,5252.0,5634.0,0.8392430644864964,0.8512960436562074
4656.0,5443.0,5634.0,0.8406608287442449,0.8512960436562074
4726.0,5480.0,5634.0,0.8504588806910204,0.8512960436562074
4710.0,5482.0,5634.0,0.8474271320618928,0.8512960436562074
4663.0,5335.0,5634.0,0.8502142401312791,0.8512960436562074
4725.0,5465.0,5634.0,0.8514280565816741,0.8514280565816741
4733.0,5458.0,5634.0,0.8534078615218175,0.8534078615218175
4691.0,5413.0,5634.0,0.8492803476056848,0.8534078615218175
4683.0,5421.0,5634.0,0.8472184531886023,0.8534078615218175
4656.0,5376.0,5634.0,0.8457765667574932,0.8534078615218175
4693.0,5414.0,5634.0,0.8495655322230268,0.8534078615218175
4640.0,5378.0,5634.0,0.8427170359607701,0.8534078615218175
4705.0,5452.0,5634.0,0.8488183294244993,0.8534078615218175
4709.0,5446.0,5634.0,0.85,0.8534078615218175
4651.0,5336.0,5634.0,0.8479489516864175,0.8534078615218175
4717.0,5389.0,5634.0,0.8558468656445615,0.8558468656445615
4673.0,5385.0,5634.0,0.8481713404120157,0.8558468656445615
4698.0,5404.0,5634.0,0.8512411668780576,0.8558468656445615
4703.0,5417.0,5634.0,0.851144692787983,0.8558468656445615
4714.0,5465.0,5634.0,0.8494458960266691,0.8558468656445615
4690.0,5445.0,5634.0,0.8466468092788159,0.8558468656445615
4657.0,5351.0,5634.0,0.8478834774692763,0.8558468656445615
4651.0,5304.0,5634.0,0.8504296946425307,0.8558468656445615
4708.0,5381.0,5634.0,0.8548343168406718,0.8558468656445615
4690.0,5394.0,5634.0,0.8505622052956111,0.8558468656445615
4684.0,5326.0,5634.0,0.8547445255474452,0.8558468656445615
4726.0,5369.0,5634.0,0.8590384440607108,0.8590384440607108
4770.0,5466.0,5634.0,0.8594594594594595,0.8594594594594595
4716.0,5371.0,5634.0,0.8570649704679691,0.8594594594594595
4700.0,5385.0,5634.0,0.8530719666031401,0.8594594594594595
4696.0,5450.0,5634.0,0.8473475279682424,0.8594594594594595
4704.0,5355.0,5634.0,0.8561288561288561,0.8594594594594595
4715.0,5448.0,5634.0,0.8509294351200144,0.8594594594594595
4742.0,5371.0,5634.0,0.8617900954111767,0.8617900954111767
