correct_preds,total_preds,total_correct,new_F,best_F
5209.0,5913.0,5939.0,0.8790077624029698,0.8790077624029698
5092.0,5621.0,5939.0,0.880968858131488,0.880968858131488
5204.0,5880.0,5939.0,0.8806159573567984,0.880968858131488
5243.0,5803.0,5939.0,0.8930335547606882,0.8930335547606882
5262.0,5719.0,5939.0,0.9027277406073084,0.9027277406073084
5284.0,5762.0,5939.0,0.9031706691735748,0.9031706691735748
5198.0,5799.0,5939.0,0.8856704719713752,0.9031706691735748
5250.0,5787.0,5939.0,0.8954460173972372,0.9031706691735748
5332.0,5860.0,5939.0,0.9038054072379016,0.9038054072379016
5247.0,5803.0,5939.0,0.8937148696985181,0.9038054072379016
5317.0,5768.0,5939.0,0.9083454343555136,0.9083454343555136
5316.0,5807.0,5939.0,0.9051592031329816,0.9083454343555136
5276.0,5805.0,5939.0,0.8985013623978203,0.9083454343555136
5277.0,5727.0,5939.0,0.9046802674438541,0.9083454343555136
5323.0,5802.0,5939.0,0.9067370752065412,0.9083454343555136
5214.0,5653.0,5939.0,0.8995859213250517,0.9083454343555136
5318.0,5797.0,5939.0,0.9062713019768236,0.9083454343555136
5334.0,5806.0,5939.0,0.9083014048531288,0.9083454343555136
5296.0,5790.0,5939.0,0.9030607894961208,0.9083454343555136
5280.0,5713.0,5939.0,0.9062821833161688,0.9083454343555136
5366.0,5814.0,5939.0,0.9131285629201056,0.9131285629201056
5365.0,5803.0,5939.0,0.9138136603645036,0.9138136603645036
5312.0,5771.0,5939.0,0.9072587532023912,0.9138136603645036
5345.0,5763.0,5939.0,0.9135190565715262,0.9138136603645036
5307.0,5728.0,5939.0,0.9097454358446899,0.9138136603645036
5317.0,5767.0,5939.0,0.9084230309243124,0.9138136603645036
5260.0,5739.0,5939.0,0.9008391847919164,0.9138136603645036
5344.0,5793.0,5939.0,0.9110126150698944,0.9138136603645036
5302.0,5783.0,5939.0,0.9046237843371441,0.9138136603645036
5315.0,5726.0,5939.0,0.911273039005572,0.9138136603645036
5351.0,5763.0,5939.0,0.9145445223038796,0.9145445223038796
5296.0,5751.0,5939.0,0.9060735671514116,0.9145445223038796
5304.0,5765.0,5939.0,0.9063568010936432,0.9145445223038796
5346.0,5786.0,5939.0,0.9118976545842218,0.9145445223038796
5334.0,5797.0,5939.0,0.9089979550102248,0.9145445223038796
5314.0,5789.0,5939.0,0.9062073669849932,0.9145445223038796
5290.0,5746.0,5939.0,0.9054343175010696,0.9145445223038796
5311.0,5724.0,5939.0,0.910743376489754,0.9145445223038796
5334.0,5786.0,5939.0,0.9098507462686568,0.9145445223038796
5350.0,5774.0,5939.0,0.9135148979766072,0.9145445223038796
5336.0,5731.0,5939.0,0.9144815766923736,0.9145445223038796
5338.0,5746.0,5939.0,0.9136499786050492,0.9145445223038796
5364.0,5797.0,5939.0,0.9141104294478528,0.9145445223038796
5343.0,5749.0,5939.0,0.9142710472279262,0.9145445223038796
5309.0,5756.0,5939.0,0.9079093629756304,0.9145445223038796
5350.0,5794.0,5939.0,0.9119577260717634,0.9145445223038796
5351.0,5751.0,5939.0,0.9154833190761332,0.9154833190761332
5333.0,5791.0,5939.0,0.9092924126172208,0.9154833190761332
5338.0,5755.0,5939.0,0.9129468103300837,0.9154833190761333
